amount,hour_of_day,is_weekend,payment_method,is_international,merchant_risk_tier,merchant_age_days,is_fraud
537.63,7,1,NETBANKING,0,HIGH,196,0
566.24,4,0,CARD,0,MEDIUM,663,0
16102.08,12,1,WALLET,0,LOW,935,0
485.92,16,1,CARD,1,MEDIUM,9,1
976.38,23,0,WALLET,0,LOW,330,0
567.69,1,0,CARD,0,LOW,449,0
623.27,12,0,NETBANKING,0,LOW,5,0
17653.04,2,0,CARD,1,MEDIUM,654,0
573.79,16,1,UPI,0,LOW,166,0
8306.9,9,0,CARD,0,HIGH,31,0
51471.17,14,0,NETBANKING,0,LOW,118,0
12.7,20,1,UPI,0,LOW,276,0
345.37,23,1,NETBANKING,0,LOW,90,0
559.41,15,0,CARD,0,HIGH,321,0
489.27,0,0,WALLET,0,LOW,736,0
953.76,14,0,NETBANKING,0,LOW,890,0
84.31,0,1,WALLET,0,LOW,34,0
210.71,14,1,NETBANKING,0,MEDIUM,99,0
6828.47,14,1,UPI,0,HIGH,503,0
840.88,18,1,WALLET,0,MEDIUM,621,0
493.81,1,0,WALLET,0,MEDIUM,92,0
111.29,8,1,UPI,0,LOW,23,0
18805.26,18,0,CARD,0,LOW,383,0
604.05,10,0,CARD,0,LOW,696,0
538.71,2,0,WALLET,0,LOW,917,0
62702.9,14,1,CARD,0,LOW,495,0
801.43,21,1,UPI,0,LOW,433,0
224.13,17,1,NETBANKING,0,LOW,691,0
2606.9,10,0,CARD,0,LOW,509,0
213.58,10,1,CARD,0,LOW,159,0
587.87,16,0,WALLET,0,LOW,229,0
747.66,6,0,CARD,0,MEDIUM,91,0
581.33,22,1,CARD,0,HIGH,986,0
669.02,8,1,WALLET,0,MEDIUM,931,0
774.42,14,1,CARD,0,LOW,754,0
129.79,7,0,NETBANKING,1,LOW,603,0
665.87,0,1,NETBANKING,1,HIGH,788,1
2943.49,16,0,UPI,0,LOW,442,0
3549.32,22,1,CARD,0,LOW,257,0
690.0,18,1,UPI,0,MEDIUM,873,0
463.39,18,0,UPI,0,MEDIUM,792,0
474.87,8,0,UPI,0,LOW,456,0
208.65,16,1,WALLET,0,LOW,954,0
986.57,4,0,UPI,0,MEDIUM,769,0
154469.31,1,1,NETBANKING,0,HIGH,422,1
569.64,20,1,CARD,0,MEDIUM,217,0
644.55,3,1,WALLET,0,LOW,740,0
786.2,2,0,UPI,1,HIGH,103,1
563.37,13,0,CARD,0,HIGH,755,0
829.5,9,0,WALLET,0,HIGH,668,0
415.23,1,0,UPI,0,MEDIUM,787,0
704.46,0,1,UPI,0,LOW,538,0
407.43,9,1,UPI,0,LOW,146,0
858.75,7,0,WALLET,0,LOW,872,0
911.77,7,0,UPI,0,LOW,975,0
344.91,9,1,WALLET,0,MEDIUM,854,0
861.06,2,0,WALLET,0,MEDIUM,482,0
521.11,20,0,WALLET,0,LOW,19,0
531.1,4,0,CARD,0,MEDIUM,61,0
178286.92,4,0,UPI,0,LOW,731,1
13537.62,10,1,UPI,0,LOW,951,0
886.59,8,1,WALLET,0,LOW,211,0
183392.7,1,0,WALLET,0,MEDIUM,637,1
333.21,16,0,UPI,1,MEDIUM,907,0
531.37,7,0,CARD,0,LOW,722,0
291.54,21,0,WALLET,0,LOW,37,0
360.0,18,0,NETBANKING,0,LOW,320,0
137.38,19,1,WALLET,0,LOW,71,0
103.79,1,1,WALLET,0,LOW,275,0
344.78,13,0,NETBANKING,0,LOW,10,0
6667.68,8,0,CARD,0,LOW,178,0
694.99,15,0,WALLET,0,MEDIUM,322,0
505.21,13,0,UPI,0,LOW,749,0
393.59,14,1,NETBANKING,0,MEDIUM,284,0
186.49,6,0,NETBANKING,1,LOW,321,0
4755.61,12,0,NETBANKING,0,MEDIUM,547,0
283.8,23,1,WALLET,0,LOW,4,0
444.49,1,0,NETBANKING,0,MEDIUM,291,0
237.07,22,0,WALLET,0,LOW,988,0
16771.99,21,0,WALLET,0,LOW,769,0
2452.28,21,1,UPI,0,MEDIUM,641,0
471.11,19,0,UPI,0,LOW,106,0
274.68,21,1,UPI,0,MEDIUM,676,0
140.21,18,1,NETBANKING,0,MEDIUM,271,0
6929.75,3,1,NETBANKING,0,MEDIUM,306,0
409.67,23,1,UPI,1,LOW,900,0
630.93,0,1,CARD,0,LOW,756,0
128270.73,0,0,NETBANKING,0,LOW,429,1
467.57,0,1,WALLET,0,LOW,686,0
34.7,20,0,CARD,0,LOW,368,0
405.37,12,0,NETBANKING,0,MEDIUM,88,0
70542.54,17,1,UPI,0,LOW,298,0
14933.63,22,0,UPI,0,LOW,146,0
483.98,19,0,NETBANKING,0,LOW,711,0
84112.51,23,1,UPI,0,LOW,128,0
16388.71,11,1,WALLET,1,MEDIUM,289,0
496.48,9,1,CARD,0,MEDIUM,993,0
344.49,0,1,NETBANKING,0,MEDIUM,899,0
51384.46,6,1,CARD,0,HIGH,38,1
19572.56,23,0,CARD,0,LOW,365,0
134.75,7,1,NETBANKING,0,LOW,423,0
213.08,17,1,NETBANKING,0,MEDIUM,415,0
150.34,3,0,NETBANKING,0,MEDIUM,117,0
138682.26,9,0,CARD,0,LOW,104,0
311.23,14,1,CARD,0,MEDIUM,522,0
388.13,4,1,CARD,0,LOW,900,0
4608.28,14,1,UPI,0,LOW,652,0
4001.69,14,0,WALLET,0,MEDIUM,136,0
433.9,5,0,WALLET,0,LOW,313,0
47.01,10,1,NETBANKING,0,LOW,465,0
30.69,20,1,NETBANKING,0,LOW,210,0
22.77,10,0,UPI,0,LOW,795,0
850.72,13,1,NETBANKING,0,LOW,678,0
159.66,21,1,UPI,0,LOW,74,0
667.83,16,1,WALLET,0,HIGH,256,0
314.21,20,0,UPI,0,MEDIUM,151,0
18672.27,7,1,UPI,0,MEDIUM,494,0
141.21,8,1,NETBANKING,1,LOW,179,0
622.22,13,0,CARD,0,LOW,44,0
364.13,5,1,UPI,0,LOW,749,0
336.43,22,1,CARD,0,LOW,678,0
543.03,1,1,WALLET,0,HIGH,274,0
638.97,16,1,CARD,0,LOW,435,0
868.23,1,1,UPI,0,LOW,204,0
18472.11,3,1,CARD,0,HIGH,185,0
628.35,3,1,NETBANKING,1,LOW,357,0
3542.96,3,1,CARD,0,LOW,973,0
3324.61,10,1,WALLET,0,HIGH,243,0
151095.21,9,1,CARD,0,HIGH,927,1
764.61,1,1,WALLET,1,LOW,695,0
404.76,20,0,WALLET,0,MEDIUM,914,0
447.19,19,0,NETBANKING,0,MEDIUM,90,0
266.92,4,0,NETBANKING,0,MEDIUM,19,0
225.86,20,0,CARD,0,HIGH,916,0
586.43,21,1,UPI,0,MEDIUM,634,0
797.26,21,1,WALLET,0,LOW,866,0
898.42,21,1,CARD,0,LOW,328,0
2440.2,8,1,NETBANKING,0,LOW,668,0
838.76,3,0,UPI,0,HIGH,25,1
881.02,9,0,NETBANKING,0,HIGH,353,0
154.08,13,1,WALLET,0,LOW,333,0
15509.64,20,0,NETBANKING,1,MEDIUM,190,0
9880.18,0,0,UPI,1,MEDIUM,687,0
627.0,10,1,WALLET,0,LOW,311,0
260.01,1,0,NETBANKING,0,LOW,223,0
606.47,11,0,CARD,0,LOW,153,0
959.91,4,0,CARD,0,LOW,643,0
27576.43,8,0,UPI,0,MEDIUM,490,0
185141.32,0,1,CARD,0,MEDIUM,484,1
34.65,8,1,UPI,0,MEDIUM,254,0
393.81,11,0,WALLET,0,LOW,308,0
528.81,16,1,NETBANKING,0,MEDIUM,830,0
246.33,23,0,WALLET,0,LOW,207,0
221.56,13,0,UPI,0,LOW,411,0
348.55,14,0,UPI,0,LOW,217,0
8027.27,21,0,WALLET,0,MEDIUM,338,0
9211.83,11,0,UPI,0,LOW,452,0
3722.16,0,0,NETBANKING,1,LOW,125,0
913.85,2,0,NETBANKING,0,LOW,830,0
14063.57,17,1,WALLET,0,MEDIUM,217,0
142297.6,9,1,WALLET,1,MEDIUM,334,1
212.46,19,0,UPI,0,HIGH,926,0
638.17,5,1,WALLET,0,LOW,531,0
792.11,18,1,WALLET,0,MEDIUM,825,0
46.77,20,1,NETBANKING,0,LOW,248,0
5760.32,20,0,NETBANKING,0,MEDIUM,19,0
589.82,18,1,WALLET,1,MEDIUM,53,0
296.56,11,1,NETBANKING,0,LOW,651,0
636.68,17,0,UPI,0,LOW,533,0
236.65,21,0,UPI,0,LOW,68,0
576.41,16,1,NETBANKING,1,HIGH,96,0
576.64,0,0,CARD,0,LOW,284,0
752.4,15,1,UPI,0,LOW,464,0
10005.08,3,1,NETBANKING,0,LOW,750,0
815.93,11,1,NETBANKING,1,MEDIUM,171,0
823.15,12,1,CARD,0,LOW,712,0
12545.09,6,1,NETBANKING,0,MEDIUM,231,0
503.66,15,0,WALLET,0,MEDIUM,231,0
348.48,16,0,WALLET,1,LOW,727,0
989.0,8,0,CARD,0,LOW,503,0
12575.71,9,1,CARD,0,LOW,967,0
96.0,10,1,NETBANKING,0,MEDIUM,781,0
16243.06,21,1,WALLET,0,MEDIUM,804,0
46.92,15,0,NETBANKING,1,LOW,281,0
184.96,23,1,UPI,0,LOW,50,0
12831.11,11,1,CARD,0,MEDIUM,573,0
516.91,6,1,WALLET,0,LOW,628,0
549.02,20,1,UPI,0,LOW,126,0
476.3,12,1,UPI,1,LOW,26,1
913.67,5,1,CARD,1,LOW,481,0
939.33,12,0,WALLET,0,LOW,524,0
559.23,0,1,WALLET,0,MEDIUM,858,0
158.62,2,0,UPI,0,LOW,914,0
363.91,11,1,UPI,0,LOW,763,0
108.96,5,0,NETBANKING,0,MEDIUM,544,0
162.14,23,1,NETBANKING,0,LOW,859,0
7409.01,11,1,CARD,0,LOW,448,0
494.82,5,0,NETBANKING,0,MEDIUM,258,0
26411.23,11,1,WALLET,0,MEDIUM,675,0
435.19,8,1,UPI,0,LOW,342,0
640.41,18,0,CARD,0,LOW,22,0
8125.55,0,1,NETBANKING,0,LOW,857,0
16463.65,8,0,CARD,0,MEDIUM,280,0
266.1,17,0,UPI,0,LOW,565,0
257.14,18,1,UPI,0,HIGH,689,0
4709.77,3,1,NETBANKING,0,LOW,646,0
552.83,12,0,UPI,0,MEDIUM,101,0
843.27,14,1,UPI,0,LOW,671,0
100.3,19,0,CARD,0,MEDIUM,673,0
890.61,11,0,NETBANKING,1,LOW,100,0
6968.16,15,0,WALLET,0,LOW,51,0
399.49,16,1,NETBANKING,0,LOW,603,0
356.32,13,1,UPI,0,HIGH,487,0
751.13,14,0,WALLET,0,LOW,202,0
100.59,19,1,NETBANKING,0,LOW,656,0
8818.23,13,1,CARD,0,LOW,444,0
695.62,14,1,NETBANKING,1,HIGH,21,1
11973.31,5,1,WALLET,0,HIGH,903,0
19234.95,11,0,WALLET,0,HIGH,432,0
217.0,20,0,WALLET,0,LOW,576,0
874.75,6,0,UPI,0,LOW,48,0
192063.81,6,0,UPI,0,MEDIUM,973,0
274.24,13,0,UPI,0,LOW,460,0
10439.54,16,1,CARD,0,LOW,268,0
70045.76,0,0,UPI,0,LOW,968,0
560.48,4,0,NETBANKING,0,LOW,587,0
686.49,3,1,CARD,0,MEDIUM,348,0
2253.76,10,1,UPI,0,HIGH,409,0
17663.7,15,0,WALLET,0,LOW,325,0
507.41,14,0,NETBANKING,0,LOW,405,0
743.39,21,1,NETBANKING,0,LOW,373,0
923.6,14,1,NETBANKING,0,LOW,880,0
16197.72,7,0,WALLET,0,MEDIUM,453,0
156.83,7,0,UPI,0,LOW,187,0
7393.3,17,0,UPI,0,LOW,489,0
99686.87,7,0,CARD,0,LOW,98,0
5812.18,17,0,WALLET,0,LOW,157,0
274.23,23,0,WALLET,0,LOW,970,0
108.68,4,1,UPI,0,LOW,501,0
609.32,22,1,UPI,0,MEDIUM,423,0
67682.4,4,0,CARD,0,MEDIUM,95,1
11929.84,2,0,WALLET,0,LOW,136,0
11560.57,22,1,WALLET,0,HIGH,935,0
807.29,5,0,WALLET,0,MEDIUM,157,0
335.06,21,1,CARD,0,LOW,324,0
500.37,23,0,UPI,0,LOW,118,0
9915.14,20,0,UPI,0,MEDIUM,905,0
430.57,12,0,WALLET,0,MEDIUM,680,0
11236.12,5,0,CARD,0,LOW,89,0
754.92,18,1,NETBANKING,0,LOW,144,0
11460.16,6,0,NETBANKING,0,HIGH,400,0
319.94,10,0,CARD,0,MEDIUM,391,0
644.82,23,1,CARD,0,LOW,318,0
17345.07,20,0,CARD,0,LOW,879,0
10135.71,23,0,NETBANKING,0,MEDIUM,420,0
659.9,12,0,UPI,0,LOW,654,0
34.64,22,1,UPI,0,LOW,615,0
595.91,9,1,WALLET,0,LOW,404,0
891.65,21,1,NETBANKING,0,LOW,65,0
729.41,12,1,NETBANKING,0,LOW,365,0
867.48,17,0,CARD,1,LOW,993,0
108.46,3,1,CARD,0,LOW,118,0
598.23,15,1,CARD,0,MEDIUM,937,0
634.79,7,0,UPI,0,LOW,244,0
343.06,9,0,WALLET,0,MEDIUM,198,0
18438.9,7,0,WALLET,0,LOW,845,0
896.62,14,0,UPI,0,MEDIUM,404,0
10491.35,18,1,CARD,0,MEDIUM,85,0
16170.42,21,1,NETBANKING,0,LOW,438,0
12606.41,20,0,NETBANKING,1,MEDIUM,223,0
130666.38,3,1,NETBANKING,0,MEDIUM,63,1
314.12,6,0,CARD,0,MEDIUM,515,0
191.37,2,1,WALLET,0,LOW,240,0
533.65,9,0,CARD,0,LOW,837,0
211.98,19,0,NETBANKING,0,LOW,882,0
848.71,16,1,NETBANKING,0,LOW,617,0
105.61,11,1,UPI,1,HIGH,620,1
11468.38,21,1,WALLET,0,MEDIUM,164,0
52.4,8,0,CARD,0,MEDIUM,74,0
855.22,13,1,UPI,0,MEDIUM,756,0
615.96,6,0,WALLET,0,LOW,704,0
61.87,15,1,WALLET,0,LOW,260,0
673.01,20,0,NETBANKING,0,LOW,910,0
81.48,9,0,WALLET,0,LOW,654,0
475.09,5,1,CARD,1,MEDIUM,887,0
18879.89,11,0,UPI,0,LOW,542,0
2645.47,19,1,WALLET,1,MEDIUM,56,0
316.86,6,0,NETBANKING,0,HIGH,393,0
636.18,22,1,UPI,0,LOW,148,0
706.22,4,1,NETBANKING,0,LOW,894,0
502.07,17,1,UPI,0,MEDIUM,905,0
147.1,6,1,WALLET,0,LOW,713,0
7742.69,8,0,WALLET,0,LOW,637,0
2513.11,12,0,UPI,0,LOW,550,0
713.5,15,0,WALLET,0,LOW,521,0
675.55,3,1,UPI,0,LOW,7,0
724.15,20,1,WALLET,0,LOW,511,0
1459.77,5,0,UPI,0,MEDIUM,891,0
809.38,19,1,CARD,0,MEDIUM,465,0
858.92,11,0,CARD,0,LOW,455,0
840.52,9,1,WALLET,0,LOW,559,0
74.78,2,1,CARD,0,MEDIUM,453,0
272.63,4,1,CARD,0,LOW,204,0
177.12,12,1,CARD,0,LOW,114,0
896.32,22,1,WALLET,0,MEDIUM,665,0
270.23,9,1,CARD,0,MEDIUM,850,0
534.18,4,1,CARD,0,MEDIUM,870,0
5585.41,15,0,UPI,0,LOW,852,0
473.26,10,1,WALLET,0,LOW,54,0
543.17,21,0,WALLET,0,LOW,413,0
89.3,20,0,UPI,0,MEDIUM,314,0
353.18,2,1,NETBANKING,0,HIGH,479,0
1359.11,5,0,CARD,0,HIGH,57,0
553.9,21,1,NETBANKING,0,MEDIUM,493,0
577.58,21,1,NETBANKING,0,HIGH,929,0
315.46,0,0,UPI,0,LOW,275,0
15387.67,19,0,UPI,0,LOW,207,0
367.12,10,1,NETBANKING,1,LOW,845,0
401.67,20,0,WALLET,0,HIGH,704,0
274.01,2,0,CARD,0,HIGH,604,0
787.38,5,0,UPI,0,LOW,202,0
589.35,22,0,UPI,0,MEDIUM,129,0
453.55,20,1,NETBANKING,0,LOW,974,0
12.41,21,0,WALLET,0,HIGH,975,0
599.12,10,1,UPI,0,LOW,486,0
875.24,13,1,WALLET,0,LOW,123,0
166.21,9,0,UPI,0,LOW,86,0
410.08,13,0,UPI,0,LOW,297,0
156980.78,6,1,UPI,1,LOW,849,1
768.49,3,0,NETBANKING,0,LOW,215,0
631.97,2,0,UPI,0,MEDIUM,999,0
457.95,5,1,WALLET,0,LOW,977,0
15922.96,20,1,CARD,0,LOW,44,0
4623.5,9,0,WALLET,1,LOW,494,0
7452.84,2,1,UPI,0,MEDIUM,294,0
14793.51,1,0,WALLET,0,MEDIUM,839,0
196.34,0,0,WALLET,0,MEDIUM,447,0
9386.6,21,0,UPI,0,HIGH,472,0
30.76,6,1,CARD,0,LOW,880,0
631.35,10,0,NETBANKING,0,LOW,477,0
176861.49,12,1,UPI,0,MEDIUM,637,0
317.16,10,0,NETBANKING,0,MEDIUM,197,0
834.11,3,1,NETBANKING,0,LOW,665,0
903.49,1,1,WALLET,0,MEDIUM,567,0
736.32,6,1,WALLET,1,LOW,285,0
10166.89,11,1,NETBANKING,0,LOW,793,0
483.33,2,1,WALLET,0,LOW,960,0
47.42,3,0,NETBANKING,0,HIGH,854,0
730.87,21,0,WALLET,0,MEDIUM,226,0
281.91,14,1,UPI,0,MEDIUM,204,0
505.02,21,1,UPI,0,HIGH,889,0
975.71,10,1,WALLET,0,MEDIUM,291,0
583.54,8,0,CARD,0,MEDIUM,680,0
696.69,1,0,WALLET,0,LOW,851,0
172.91,13,0,NETBANKING,0,MEDIUM,909,0
664.44,20,0,NETBANKING,0,MEDIUM,10,0
629.02,7,0,CARD,1,LOW,286,0
18046.54,18,1,WALLET,0,HIGH,157,0
191310.16,14,0,WALLET,0,LOW,542,0
770.05,6,1,NETBANKING,0,MEDIUM,355,0
212.12,7,1,NETBANKING,0,MEDIUM,124,0
166519.29,19,1,NETBANKING,0,MEDIUM,56,0
187.5,9,0,NETBANKING,0,LOW,529,0
141.59,1,0,CARD,0,MEDIUM,199,0
714.59,3,1,CARD,0,LOW,40,0
763.59,22,1,NETBANKING,0,LOW,42,0
902.6,6,0,NETBANKING,0,MEDIUM,172,0
439.77,3,0,NETBANKING,0,LOW,469,0
204.62,9,1,CARD,0,LOW,450,0
171.91,11,1,CARD,0,LOW,386,0
537.51,0,1,WALLET,0,LOW,251,0
752.85,20,1,CARD,0,LOW,653,0
432.99,20,1,NETBANKING,0,LOW,46,0
831.74,5,0,CARD,0,MEDIUM,618,0
11967.53,10,0,CARD,0,MEDIUM,18,0
461.61,21,1,UPI,0,MEDIUM,815,0
194904.85,7,0,WALLET,0,MEDIUM,434,0
489.75,16,1,CARD,0,LOW,336,0
869.6,3,0,NETBANKING,0,MEDIUM,880,0
834.08,18,1,NETBANKING,0,MEDIUM,874,0
121.11,7,1,UPI,0,LOW,415,0
686.35,2,0,CARD,0,MEDIUM,888,0
807.62,18,0,CARD,0,MEDIUM,256,0
825.82,14,0,NETBANKING,0,LOW,501,0
883.28,20,0,NETBANKING,0,LOW,28,0
18055.72,22,0,CARD,1,LOW,490,0
460.29,18,0,CARD,0,MEDIUM,567,0
537.57,8,0,CARD,0,LOW,203,0
541.1,13,0,UPI,0,LOW,753,0
551.74,13,1,CARD,0,LOW,835,0
717.23,17,0,UPI,0,MEDIUM,666,0
555.03,8,0,CARD,0,LOW,94,0
358.8,10,1,NETBANKING,0,MEDIUM,846,0
203.02,20,0,UPI,0,LOW,33,0
360.79,7,1,WALLET,0,MEDIUM,416,0
15518.9,14,0,UPI,0,HIGH,39,0
370.31,18,0,WALLET,0,LOW,676,0
2901.17,17,0,CARD,0,HIGH,397,0
699.89,10,1,WALLET,0,LOW,966,0
955.38,21,1,UPI,0,LOW,148,0
72.31,6,1,CARD,0,LOW,806,0
763.73,3,0,UPI,0,LOW,569,0
16048.78,15,0,WALLET,0,LOW,114,0
491.28,21,1,WALLET,0,LOW,265,0
9541.03,14,0,NETBANKING,0,HIGH,41,0
204.84,2,0,CARD,0,LOW,731,0
32.61,12,1,UPI,0,MEDIUM,433,0
22871.96,6,0,WALLET,0,LOW,674,0
7171.52,0,0,UPI,0,HIGH,250,0
2565.98,11,0,UPI,0,LOW,788,0
9118.19,9,0,UPI,0,HIGH,628,0
94.22,19,1,CARD,0,LOW,125,0
172028.75,14,0,NETBANKING,0,LOW,809,0
249.87,9,1,UPI,0,LOW,180,0
174.86,7,1,CARD,1,MEDIUM,924,0
946.2,14,1,UPI,0,MEDIUM,857,0
489.31,7,1,WALLET,0,MEDIUM,129,0
883.08,21,1,NETBANKING,0,LOW,243,0
859.16,10,1,WALLET,0,HIGH,834,0
255.69,19,1,UPI,0,MEDIUM,309,0
152.89,16,1,WALLET,0,LOW,177,0
34953.35,13,0,CARD,0,MEDIUM,768,0
606.08,22,1,CARD,0,MEDIUM,400,0
481.6,12,1,UPI,0,LOW,779,0
8558.81,6,0,WALLET,0,MEDIUM,909,0
123444.01,20,1,CARD,0,MEDIUM,567,0
36.1,12,0,UPI,0,LOW,671,0
880.96,20,1,CARD,1,MEDIUM,264,0
786.5,11,1,UPI,0,MEDIUM,126,0
148.07,17,0,WALLET,0,HIGH,847,0
34.96,10,1,CARD,0,HIGH,890,0
15960.88,6,1,CARD,0,MEDIUM,709,0
744.88,14,0,CARD,0,LOW,842,0
995.37,11,1,CARD,0,MEDIUM,225,0
2492.6,5,1,NETBANKING,1,LOW,634,0
1316.09,22,0,WALLET,0,MEDIUM,842,0
116.9,12,1,WALLET,0,MEDIUM,46,0
6197.7,20,1,NETBANKING,1,LOW,956,0
842.44,16,1,WALLET,0,LOW,370,0
620.73,1,1,NETBANKING,0,LOW,517,0
943.15,14,1,UPI,0,LOW,642,0
14771.02,7,1,CARD,0,LOW,334,0
577.98,10,0,CARD,0,LOW,379,0
727.04,22,0,WALLET,0,LOW,619,0
12478.69,14,0,NETBANKING,0,LOW,257,0
34.64,7,0,WALLET,0,LOW,79,0
13535.39,16,0,WALLET,0,LOW,328,0
535.93,13,0,WALLET,0,LOW,18,0
138.83,6,0,CARD,0,MEDIUM,552,0
184689.25,11,0,WALLET,0,LOW,938,0
7255.35,11,1,CARD,0,LOW,544,0
12.11,10,0,WALLET,0,LOW,756,0
825.32,0,0,UPI,0,LOW,664,0
16142.75,19,0,CARD,0,MEDIUM,950,0
981.95,5,1,NETBANKING,0,MEDIUM,203,0
725.4,6,1,CARD,0,HIGH,358,0
317.56,14,0,NETBANKING,0,LOW,255,0
999.0,10,1,CARD,0,MEDIUM,528,0
197370.65,15,0,WALLET,0,LOW,60,0
465.71,15,1,NETBANKING,0,LOW,121,0
148.37,0,1,NETBANKING,0,LOW,674,0
662.75,14,0,CARD,0,LOW,255,0
4240.93,14,0,NETBANKING,0,LOW,811,0
404.65,2,1,CARD,0,LOW,14,0
541.27,21,0,UPI,0,MEDIUM,249,0
433.82,10,1,WALLET,0,LOW,51,0
914.83,7,1,NETBANKING,0,LOW,871,0
873.89,3,1,NETBANKING,0,MEDIUM,20,0
864.75,17,1,CARD,0,LOW,846,0
168.87,5,1,NETBANKING,0,LOW,971,0
554.63,22,1,WALLET,0,MEDIUM,506,0
163555.0,14,1,UPI,0,LOW,593,0
92.58,19,1,NETBANKING,0,HIGH,116,0
949.59,17,1,CARD,0,LOW,867,0
13208.67,4,0,CARD,0,LOW,535,0
607.19,19,0,UPI,1,MEDIUM,428,0
630.56,8,0,WALLET,0,LOW,478,0
190527.11,14,1,WALLET,0,LOW,212,0
2980.71,21,0,UPI,0,LOW,539,0
175.66,5,0,WALLET,0,LOW,849,0
822.91,12,0,NETBANKING,0,LOW,566,0
60.78,4,0,NETBANKING,0,LOW,899,0
914.59,23,0,UPI,0,MEDIUM,329,0
695.69,22,1,CARD,0,LOW,185,0
135.06,8,1,UPI,0,LOW,455,0
615.42,23,0,NETBANKING,0,LOW,53,0
166.83,2,0,NETBANKING,0,LOW,215,0
354.91,22,0,UPI,0,MEDIUM,696,0
705.95,11,0,UPI,0,MEDIUM,305,0
450.18,4,0,CARD,0,LOW,892,0
12222.28,18,0,WALLET,0,LOW,262,0
829.12,10,0,NETBANKING,0,LOW,835,0
985.16,12,1,CARD,0,MEDIUM,456,0
9033.14,23,1,WALLET,0,LOW,447,0
446.77,20,1,UPI,1,LOW,430,0
122426.6,22,1,CARD,1,LOW,828,1
180830.53,5,1,UPI,0,LOW,140,1
922.12,1,1,NETBANKING,0,LOW,822,0
544.5,17,1,WALLET,0,MEDIUM,306,0
408.1,12,0,CARD,0,LOW,417,0
8678.82,17,0,UPI,0,HIGH,856,0
13811.76,21,0,NETBANKING,0,MEDIUM,659,0
1794.04,3,1,CARD,0,MEDIUM,604,0
35442.67,7,0,UPI,0,LOW,77,0
179.41,2,1,CARD,0,LOW,122,0
115.35,2,1,NETBANKING,0,LOW,622,0
125.84,12,1,CARD,0,MEDIUM,426,0
15862.75,19,1,UPI,0,LOW,910,0
149209.17,13,0,CARD,0,HIGH,801,1
499.31,17,1,CARD,0,LOW,755,0
616.12,20,0,NETBANKING,0,MEDIUM,506,0
116.88,22,1,UPI,0,LOW,152,0
748.88,13,0,UPI,0,MEDIUM,57,0
305.88,15,1,CARD,0,LOW,969,0
106476.24,4,1,NETBANKING,0,MEDIUM,786,1
747.45,13,1,NETBANKING,0,LOW,118,0
52041.06,21,0,NETBANKING,0,MEDIUM,653,0
691.85,0,0,WALLET,0,LOW,818,0
560.16,23,0,CARD,0,HIGH,789,0
675.66,20,0,WALLET,1,MEDIUM,664,0
943.08,16,0,CARD,0,LOW,366,0
49.22,6,1,WALLET,0,MEDIUM,500,0
11282.59,17,1,NETBANKING,0,LOW,341,0
22.53,13,1,UPI,0,LOW,913,0
34822.24,1,0,CARD,0,MEDIUM,844,0
924.67,17,0,UPI,0,LOW,792,0
91.79,10,0,UPI,1,LOW,849,0
80.02,19,1,UPI,0,LOW,989,0
940.92,21,0,UPI,0,HIGH,824,0
10459.81,16,0,NETBANKING,0,MEDIUM,572,0
79672.72,23,1,CARD,0,MEDIUM,7,1
338.5,9,0,UPI,0,LOW,263,0
327.35,21,1,UPI,0,LOW,174,0
6826.06,4,0,WALLET,0,LOW,583,0
444.25,23,0,UPI,0,LOW,679,0
11577.86,4,1,CARD,0,LOW,130,0
262.59,0,1,CARD,0,LOW,542,0
217.43,23,1,NETBANKING,1,LOW,504,0
211.07,16,0,UPI,0,LOW,275,0
517.06,17,0,NETBANKING,1,LOW,890,0
218.62,2,0,UPI,0,MEDIUM,720,0
95.78,13,0,WALLET,0,LOW,789,0
391.02,11,1,WALLET,0,LOW,279,0
236.52,15,1,CARD,0,MEDIUM,748,0
148069.71,10,0,NETBANKING,0,LOW,918,0
11592.28,20,1,UPI,0,MEDIUM,476,0
11623.46,17,0,UPI,0,LOW,755,0
61.05,21,0,WALLET,0,LOW,311,0
896.12,6,1,UPI,0,LOW,719,0
764.05,6,0,NETBANKING,0,LOW,405,0
281.91,10,0,NETBANKING,0,MEDIUM,241,0
401.52,21,1,CARD,0,MEDIUM,507,0
18025.06,6,0,WALLET,0,LOW,273,0
13131.0,20,0,UPI,0,LOW,322,0
683.28,17,0,UPI,0,HIGH,591,0
82.08,6,0,WALLET,0,LOW,851,0
14593.99,15,0,WALLET,0,LOW,306,0
17469.21,6,1,WALLET,0,LOW,869,0
266.45,8,0,WALLET,0,LOW,570,0
700.83,3,0,UPI,0,MEDIUM,739,0
15764.62,11,1,WALLET,0,HIGH,445,0
18788.4,6,0,UPI,0,LOW,84,0
678.38,9,0,WALLET,0,LOW,548,0
758.01,0,1,WALLET,0,MEDIUM,225,0
98.72,17,0,NETBANKING,0,LOW,424,0
148.53,20,1,CARD,0,MEDIUM,697,0
646.72,2,0,CARD,0,MEDIUM,692,0
822.49,18,0,CARD,0,LOW,796,0
192.38,13,0,UPI,0,LOW,989,0
925.76,16,0,CARD,0,MEDIUM,922,0
8170.51,22,0,CARD,1,MEDIUM,57,0
198000.66,6,0,CARD,0,MEDIUM,569,0
2188.56,22,1,UPI,0,MEDIUM,997,0
19341.48,6,1,UPI,0,LOW,790,0
